,Ticker,Year,MarketCap,TrailingPE,PriceToBook,PriceToSales,ReturnOnEquity,ReturnOnAssets,DebtToEquity,CurrentRatio,ProfitMargin,EpsGrowth5Y,RevenueGrowth,EpsGrowthYoY,Unnamed: 0
1,MOS,2023,10371723703.057983,8.903531378708887,0.8439019465149455,0.7572756991448648,0.0947828351043921,0.0505757007398145,0.8740785341166132,,0.0850534093647096,4.357,0.2313536159959722,5.660377358490566,
2,MOS,2022,13953125327.962402,3.894475083164677,1.1574938469930485,0.7295675510824672,0.2972143414132364,0.1532027708885658,0.9400063046471886,,0.1873339886641708,4.357,0.3963975146209504,2.0756288093398574,
3,MOS,2021,11757841348.139893,7.210745337998217,1.1088014398336392,0.9514818123666704,0.153770711328637,0.0739957524822566,1.0781018662592772,,0.1319533235146552,4.357,-0.3538681948424069,-0.5448810985821145,
0,MOV,2024,288768862.8551483,6.984372060833191,0.5708135421833764,0.4346382358153857,0.0817272529601296,0.0546531517598195,0.4953804186680899,,0.0622301091679723,-0.333,,,
1,MOV,2023,411620098.4260559,4.554176099776019,0.8109047143376081,0.5530974476606113,0.1780573909685858,0.1147421940955053,0.5518039581880435,,0.121448410325594,-0.333,0.120140459881184,1.1860684484218165,
2,MOV,2022,448137453.8349152,4.892383692342877,0.9478212167199268,0.6118811264374662,0.1937340315730698,0.1203413211414157,0.6098712373733101,,0.1250680986847225,-0.333,-0.015877260285753,0.0134538574731973,
3,MOV,2021,504837403.67240906,,,,,,,,,-0.333,,,
0,MPB,2024,637479291.8844223,12.894781072565534,0.9732240822151792,3.605652103418678,0.0754742617760122,0.009036296531343,7.352344515723232,,0.2796210407239819,-0.027,,,
1,MPB,2023,517207452.5613785,13.830185644874682,0.9536414724096588,3.1342676970335086,0.0689536277311699,0.0070683179380327,8.755309302111183,,0.2266251355920905,-0.027,-0.0666459276018099,-0.2435422861419584,
2,MPB,2022,641392023.7140656,11.702952664198548,1.252476618220433,3.784380966427896,0.1070222749897969,0.0121846510657956,7.783368059691583,,0.3233697576172382,-0.027,0.0270699382487864,0.4655186244885953,
3,MPB,2021,686034562.5,23.39897549370715,1.3998534155926836,5.315089619827539,0.0598254148336176,0.0062521524493941,8.568770966135865,,0.2271505272210299,-0.027,-0.2384354865356021,-0.4650403240521111,
0,MPC,2024,43230636370.29785,12.548805913003733,2.4362150673596985,0.3113163697596054,0.1941391941391941,0.0436861193537751,3.443956043956044,,0.0248084456734646,,,,
1,MPC,2023,45933544059.83496,4.7447106765659495,1.882213737905055,0.3095690364528333,0.3966972627438125,0.1125867863746845,2.523479757416817,,0.0652450818512053,,0.068520278833967,1.8101596516690857,
2,MPC,2022,33668030565.06299,2.319373833360636,1.2147945359936132,0.1897292836134806,0.523759696915028,0.1614611140772379,2.243875157856756,,0.0818019419226499,,0.195944169997102,0.4994318768722239,
3,MPC,2021,20106108705.60791,2.06470617227438,0.7672330270017519,0.1675746456215289,0.3715942913836526,0.114064165485575,2.2577653972372738,,0.0811614978788661,,-0.3238604024727674,-0.3291540369247727,
0,MP,2024,3167777142.8222656,-48.419190859963706,3.0029739333594963,15.539364464066448,-0.0620203245866828,-0.0280361576613908,1.2121549370544518,,-0.3209339972038949,,,,
1,MP,2023,2947111792.236328,121.24539401145051,2.157824796131972,11.628210429230515,0.017797169234554,0.0104033808526774,0.7107101514959594,,0.0959064096746828,,0.2432611414976331,1.3715303252629003,
2,MP,2022,4428023064.941406,15.321667052848426,3.373387452207856,8.39419738951187,0.2201710453942226,0.1291472334051453,0.7048065188011281,,0.5478644954598018,,1.081358874706544,10.889743695231829,
3,MP,2021,7440517194.824219,55.099840746049,7.376109010940684,22.414437011448097,0.133868064064588,0.0714607766663526,0.873308272167434,,0.4067967657974647,,-0.3707190385016398,-0.5327504117590068,
0,MPWR,2024,29651583691.40625,16.595726026420916,9.425867742717832,13.434635354721694,0.5679695921535193,0.4939596588092605,0.1498299142943517,,0.8095238095238095,0.476,,,
1,MPWR,2023,28158849294.433598,65.88807296286998,13.736432788699368,15.462787464984135,0.2084813255418819,0.1755595840044562,0.1875246043906672,,0.2346826484620048,0.476,-0.1749028136468669,-0.7608025969664745,
2,MPWR,2022,18044840753.17383,41.22914135054065,10.814346832362558,10.057609936958285,0.2622986188437985,0.2125771959094364,0.2338981974131638,,0.2439442008128649,0.476,-0.0147846982436718,0.0240959908651438,
3,MPWR,2021,20768981594.23828,85.81408210888337,16.69552413754047,17.195741004901716,0.1945545967194138,0.1526164614632762,0.2747943102207824,,0.2003836734288349,0.476,-0.3268125037622314,-0.4470219707909119,
0,MRK,2024,246114678169.7012,14.3783769451248,5.314159699645913,3.8354737278659328,0.3695938505387256,0.1461667207487234,1.5285772893140157,,0.2667528986410672,0.075,,,
1,MRK,2023,284155541497.11523,778.5083328688089,7.5611490246963955,4.726865865376616,0.0097123546472951,0.0034216076868994,1.8385354301375696,,0.0060716959161606,0.075,-0.0631623238997631,-0.9786761698895836,
2,MRK,2022,257632001489.9297,17.74447286245125,5.601791687285115,4.345798989422426,0.3156922006479528,0.1330065958226456,1.373507860233524,,0.2449100079280738,0.075,-0.0138401397321799,38.778082191780825,
3,MRK,2021,181586693506.2168,13.915755498982053,4.755570225911816,3.7283733062216,0.3417399958097633,0.123460177493519,1.768018018018018,,0.2679246057818659,0.075,-0.178449133815765,-0.101246642330739,
0,MRNA,2024,16695652122.57422,-4.688472935291833,1.5315706928331547,5.219022232752178,-0.3266672782313549,-0.2518031395842172,0.2973121731951197,,-1.1131603626133166,,,,
1,MRNA,2023,42611235440.9043,-9.03929474775229,3.075735198563902,6.309036932322224,-0.3402627400028872,-0.2558341474004124,0.3300129926375054,,-0.6979567663606752,,1.111284776492654,-0.3237854535242909,
2,MRNA,2022,71141192662.95703,8.50767671166671,3.7201899630265673,3.769069809957988,0.4372744862207812,0.3233815453631371,0.3521936934581394,,0.4430198675496689,,1.7946402132069883,2.7738650827322866,
3,MRNA,2021,82708647777.8086,6.7782861643835925,5.847200267077313,4.663320240065889,0.862636974195829,0.4946288864566865,0.7440084835630965,,0.6879792512404149,,-0.0603443708609271,0.4592202822291318,
0,MRSN,2024,162020294.0571308,-2.3416044348643026,-17.038625939334402,4.000797443196553,7.276474918498264,-0.4782978370419526,-16.21327163739615,,-1.7085710052596488,,,,
1,MRSN,2023,402558132.3771477,-2.344953296307728,10.908252015422384,10.922754914588188,-4.651799262952525,-0.7594001592497567,5.125623238673315,,-4.657983991317325,,-0.0899325875990814,-1.4810671753959996,
2,MRSN,2022,686716838.5257721,-3.3627643748936014,7.459691696728897,25.834875983814456,-2.2183212574817777,-0.6107914099419752,2.631880248107151,,-7.682630450321659,,-0.2787681454348121,-0.1895613677404322,
3,MRSN,2021,781436367.6228523,-4.59506272858316,6.41884301609854,18172.9387819268,-1.3968999761789374,-0.8250893935791879,0.6930286427744146,,-3954.883720930232,,-0.9983823031488658,0.1672379683857951,
0,MRVI,2024,882566815.5166321,-6.093139027081397,2.713152538385918,3.405161624000741,-0.4452799331062553,-0.1436616533299479,2.099504445236895,,-0.558851785404248,,,,
1,MRVI,2023,958873531.3111572,-8.055797589756759,2.300819745295552,3.318533047158308,-0.2856104215206609,-0.0800221856196847,2.569140474093768,,-0.4119434494453962,,0.1148214595752069,0.1782375764605167,
2,MRVI,2022,1870235320.966736,8.493155563982361,3.430252341204318,2.1180443974205416,0.4038843178325,0.0964831760734166,3.1860595211456704,,0.2493825035305736,,2.055948363875478,2.850011341773853,
3,MRVI,2021,4815964127.444214,26.45596294953341,15.264593952577387,6.025679554882406,0.5769812265649019,0.0948961463313934,5.08013337601704,,0.2277626244932686,,-0.0948594622203145,-0.1733293976067755,
0,MRVL,2024,101770549790.9546,-109.03208676982491,6.861830291877678,18.47786731139216,-0.062934045336246,-0.0439691923593282,0.4313213857086991,,-0.1694718303466056,,,,
1,MRVL,2023,54497605565.64331,-333.3186884748826,3.485125570155994,9.206298663025088,-0.0104558360831862,-0.0072595361888989,0.440289821707211,,-0.0276201094668558,,0.0747862083991502,0.8248339404328262,
2,MRVL,2022,31553101380.15747,-74.94798427590848,2.009482895928409,7.070881449479534,-0.0268117003458136,-0.0190423636051129,0.4080027512243585,,-0.0943438508425959,,-0.246165281437935,-1.5749235474006116,
3,MRVL,2021,70663503639.22119,,,,,,,,,,,,
0,MSA,2024,6280753071.711731,22.040282108846743,5.51064099294734,3.473598876033787,0.2500258828690502,0.1291908001871443,0.9353226584777364,,0.1576022874334952,0.027,,,
1,MSA,2023,6351756310.8078,108.42319974750014,6.5942054630684375,3.5531379018384506,0.0608191372180978,0.02699490818607,1.2529855185609298,,0.0327710112790724,0.027,-0.0113337462807083,-0.794421810244695,
2,MSA,2022,5080047071.064758,28.28061610568813,5.520758152893979,3.32474040174322,0.1952135035623774,0.075570809297191,1.583186621631608,,0.1175625166480906,0.027,-0.1452714098476936,2.0662478876124477,
3,MSA,2021,5512264429.997253,258.30667432039616,6.634735640370831,3.9368199491189375,0.0256854982854267,0.0089050390669989,1.8843779451360645,,0.0152408758289993,0.027,-0.0836223365509279,-0.8812002449479486,
0,MSBI,2023,524267443.0885315,6.947620502100868,0.7695047637820528,1.7569225407707465,0.110758030544323,0.0095921273879261,10.546763930985389,,0.2528811900764408,0.075,,,
1,MSBI,2022,500307762.41493225,5.05233791885819,0.7720489029991578,1.552290119592223,0.1528102267501612,0.0126058159753273,11.122200343813365,,0.307241943140461,0.075,0.0801002677604967,0.3122846541213888,
2,MSBI,2021,487937656.047821,6.000438482086415,0.7350263032157307,1.7236010062022984,0.122495431860532,0.0109241174372515,10.21330236187498,,0.2872458423410057,0.075,-0.1216588117392639,-0.1788235294117647,
0,MSCI,2024,46303581978.15137,41.74773513801056,-49.25928697448117,16.212012199086093,-1.1799271699803298,0.2036801807898316,-6.793038701187344,,0.3883327357877518,0.152,,,
1,MSCI,2023,41022882382.51465,35.715800199300226,-55.45401287777541,16.221502610804077,-1.5526465197008776,0.2081454179328511,-8.45943165658237,,0.4541828132167091,0.152,-0.1145634929526968,0.0355811051564832,
2,MSCI,2022,36135890121.73096,41.508167748977925,-35.8517648850172,16.070409260228356,-0.8637279559491033,0.1742004808370526,-5.958240940546172,,0.387162578637889,0.152,-0.110846527371368,-0.2420520080237369,
3,MSCI,2021,41107970258.43457,56.623874468733526,-251.47565110043357,20.116019160064365,-4.441159377733732,0.1318362366737411,-34.68693987165605,,0.3552568479073609,0.152,-0.091191933818317,-0.1660860146133638,
0,MS,2024,202150488955.0781,15.097123895076782,2.1332667337309457,3.50827804021239,0.1413028566604404,0.0110199321685728,11.822479712117854,,0.2323805557001787,0.287,,,
1,MS,2023,140434328435.0586,15.454421529113963,1.5554041338279572,2.771711931534502,0.1006446039340776,0.0076125100842511,12.220948520290625,,0.1793475042927349,0.287,-0.1206851668662466,-0.3213592233009709,
2,MS,2022,128705382272.94922,11.669723662430794,1.408293839359994,2.5633416106940694,0.1206792791412721,0.0093447808098584,11.914083443665133,,0.2196574387572197,0.287,-0.0090196775021216,0.2137118961153296,
3,MS,2021,147610389909.66797,9.81843753556392,1.5109927210251504,2.616555995137164,0.1538933985730517,0.0126533910145269,11.162225793573617,,0.2664941326621051,0.287,0.1235610436168094,0.3631335569861275,
0,MSFT,2024,3143473642437.5,35.66617094532881,11.708539809508824,12.824118775293528,0.3282813797829981,0.1720858398595759,0.9076606189729474,,0.3595597294408498,0.177,,,
1,MSFT,2023,2761725106130.625,38.16593339133822,13.391935458850975,13.032230404316,0.350887146438564,0.175643726819038,0.9977209137681056,,0.3414623787839464,0.177,-0.1354713163241161,-0.1789847508396115,
2,MSFT,2022,1654461823372.1875,22.74549511083873,9.93420172312202,8.344488946245965,0.4367546925099975,0.1993695866681284,1.1906786276134549,,0.3668633681343622,0.177,-0.0643890239010924,0.0052099888061248,
3,MSFT,2021,2266396250918.75,36.98970558532993,15.961885870064725,13.48339114582094,0.4315223821731414,0.1835675701586978,1.3507549933797225,,0.3645173956498976,0.177,-0.1522267614868613,-0.1576479969204542,
0,MSI,2024,76830475114.50195,48.719388151237766,45.11478280358306,7.102752622215212,0.9260129183793306,0.1080507022953066,7.57017028772754,,0.1457890357770176,,,,
1,MSI,2023,51289163819.94629,30.01121346983399,70.84138649163852,5.14022487672342,2.360497237569061,0.1281493701259748,17.41988950276243,,0.1712768089797554,,-0.0775630951280392,0.0837032339885859,
2,MSI,2022,42300422928.03955,31.03479305065264,364.6588183451685,4.6422764407418295,11.75,0.1063680349617605,109.46551724137932,,0.1495829675153643,,-0.0867909400681499,-0.2024575775307197,
3,MSI,2021,40422684148.37647,32.46801939628632,-1010.5671037094116,4.947091439037629,-31.125,0.1021412749200098,-305.725,,0.1523681311956921,,-0.103270412642669,-0.086573734409391,
0,MSTR,2024,86143156570.19043,-73.83734998443458,4.725355577393289,185.87127272101435,-0.0639968197448774,-0.0451429817380919,0.4176471575619594,,-2.517306928813092,,,,
1,MSTR,2023,14992336781.776428,34.93731787019612,6.924956434437225,30.21058834318318,0.1982108775540746,0.0901036172385758,1.1998104363474449,,0.8647082885820163,,0.0707834184906442,1.3678197865532489,
2,MSTR,2022,4545044559.341431,-3.0922940782580386,-11.863240131920628,9.103489455160858,3.836388076842765,-0.6098054493434766,-7.291167258300272,,-2.9439274612229203,,0.006051251256899,-4.425134169616495,
3,MSTR,2021,12542307614.471436,-23.422551009321424,12.811895520003343,24.55607037029269,-0.5469897584983217,-0.1505373442140335,2.633581828842504,,-1.048394359799672,,0.0230299000128188,0.6356775799651244,
0,MTB,2024,30239802635.13184,11.68462234742343,1.135426074236167,3.275896721387914,0.0971726805091428,0.012436029888758,6.813802425562272,,0.2803596576752248,0.099,,,
1,MTB,2023,20908499770.446777,7.628055370465807,0.8381503956725237,2.224781844056903,0.1098773350436943,0.0131611800407175,7.348592960795318,,0.2916577995318152,0.099,0.018091214386307,0.0591190108191653,
2,MTB,2022,21870180086.73096,10.979006067636025,0.938352430030933,2.72933733766766,0.0854678851847084,0.0099237782095351,7.612434032694041,,0.2485960314488955,0.099,-0.1473717812300489,-0.273257935060197,
3,MTB,2021,25349597558.166504,13.636147153397795,1.569303658155448,4.251861381779018,0.1150840952727923,0.011985262318,8.602134039231975,,0.3118081180811808,0.099,-0.25595906651691,-0.0667670682730923,
0,MTCH,2024,7765698337.080505,14.086770215065602,-121.9890092065616,2.231924641905454,-8.659828146844909,0.1234447534367525,-71.15144755651204,,0.1584411904098813,0.006,,,
1,MTCH,2023,9460458842.447754,14.520172763944682,-483.9604482529033,2.811843541409894,-33.330212809494576,0.1445331581144687,-231.60599549826068,,0.1936508323366534,0.006,-0.0330142815961381,0.1818744149935785,
2,MTCH,2022,10630899663.67749,29.371507527856338,-29.54053397340046,3.333779575751296,-1.0057547759638763,0.0865327329010195,-12.622824591872178,,0.1135038633134337,0.006,-0.0522100731638303,-0.4444753115316197,
3,MTCH,2021,30356343985.725582,109.3043931749462,-148.97429925909037,10.17550297398652,-1.3629305733453076,0.0548503265072024,-25.84817612099976,,0.0930932662303902,0.006,-0.064464133229513,-0.2326949323932299,
0,MTD,2024,25905968230.95703,30.013634208769183,-204.16083403701657,6.689967239871756,-6.8022696824020805,0.2664013167905298,-26.533919142564425,,0.2228976069121654,-0.052,,,
1,MTD,2023,23709227285.742188,30.058175159223744,-158.1268743463444,6.258525185179505,-5.260694420360416,0.2350663303089951,-23.379616908322102,,0.208213743915821,-0.052,-0.0217056209377173,-0.0861528836573441,
2,MTD,2022,30268278458.34961,34.69135710674544,1220.8396909752596,7.72207285243614,35.19146533295688,0.2498291287211211,139.8621385068366,,0.222593564981482,-0.052,0.0346856605414183,0.1061439340346713,
3,MTD,2021,32055183196.435547,41.685056530927845,186.9968276724296,8.621782334910971,4.485943962525012,0.2311486901218529,18.40717881706442,,0.2068314895654302,-0.052,-0.0514780561516173,-0.1186438541115092,
0,MTDR,2024,7422508910.648346,8.38396528116137,1.4584970710522225,2.133543696316065,0.17396268020449,0.0815956779789032,1.1320085145866234,,0.2544790710321883,0.191,,,
1,MTDR,2023,6645919230.327606,7.855009408547723,1.6993489492412686,2.358698785368084,0.2163395179886173,0.1094958506514045,0.97577822996567,,0.3002795620844677,0.191,-0.1900962874515875,-0.0443318928028446,
2,MTDR,2022,6774917331.638336,5.579709976427671,2.177871886734601,2.1193479059612232,0.3903199083707487,0.2185984169606472,0.7855568846183149,,0.3798311946166968,0.191,0.1345383215130778,0.4351061491075249,
3,MTDR,2021,4935781911.109924,8.437695585245558,2.58795932860562,2.6506891028073114,0.3067139958368506,0.1372470673858963,1.2347581021492129,,0.3141484634077575,0.191,-0.4175006780431939,-0.5182300202766252,
0,MTG,2024,5553401563.7677,7.278434121064779,1.0736656881544164,4.598210664268533,0.1475132796829309,0.1165368281419561,0.2658082602286183,,0.6317582309305632,0.172,,,
1,MTG,2023,4405944620.976196,6.179887510854488,0.8686770215825768,3.814333817252672,0.1405651834368851,0.1090406186241852,0.2891084552752879,,0.6172173539652775,0.172,-0.0435767567446724,-0.0655902929774021,
2,MTG,2022,2843998025.0234985,3.2865329768954474,0.6125688763582493,2.4249952250612843,0.1863875642400823,0.1392626049821743,0.3383891839732572,,0.7378581751983526,0.172,0.0153086047812227,0.2137600305211172,
3,MTG,2021,3406341668.725525,5.364461204040935,0.7006940966016505,2.87291346172056,0.1306177955157607,0.0866870043008826,0.5067748224681788,,0.5355455753052059,0.172,0.0109909318417271,-0.2662116672001701,
0,MTH,2024,5405890742.182861,6.876096422707682,1.0514079528157747,0.8456033668056055,0.1529076801982584,0.1097618285065843,0.3930861236434842,,0.1229772409841545,-0.332,,,
1,MTH,2023,5969590276.307861,8.080685533237128,1.2943884898432017,0.9726250436542876,0.1601830048353173,0.1162808780674231,0.3775524187428175,,0.1203641745064485,-0.332,-0.0399396897107887,-0.0603394107755671,
2,MTH,2022,3494480006.651245,3.5219796235519385,0.8847656153102786,0.5548419436316173,0.251212587771302,0.1718944280427525,0.4614353160349209,,0.1575369544790426,-0.332,0.0261579146400217,0.3430723331907497,
3,MTH,2021,3743432851.383545,5.076226603489275,1.2296171255984518,0.7272577744995256,0.2422305428117103,0.153393434844857,0.5791454377216578,,0.1432673974797788,-0.332,-0.1827246523346364,-0.2567527252789782,
0,MTN,2024,6602093046.044922,28.654295896551385,9.124748348798915,2.288268972849604,0.3184425951955463,0.0404330169834289,6.875805936669445,,0.0798577979759398,0.105,,,
1,MTN,2023,7392831561.94458,27.5699671895542,7.363766774485685,2.5586362818753816,0.2670937808469969,0.0450839089848033,4.924370509598615,,0.0928051986527138,0.105,0.0014463513854022,0.1638115492285323,
2,MTN,2022,8499583734.588623,24.429496568460905,5.27125908923601,3.36495639380494,0.2157743641774975,0.0550682902956428,2.9183051265815325,,0.1377415365222541,0.105,-0.1257896201378573,0.2975036174053135,
3,MTN,2021,10047381766.577148,78.58726450197221,6.300883022363082,5.261208124048755,0.0801768971384028,0.0204525443381086,2.9201429324864745,,0.0669473375538694,0.105,-0.2439522833732925,-0.6325336353158602,
0,MTSI,2024,10083660154.222412,131.19686899676566,8.952566095960478,13.82122289079771,0.0682376505203121,0.0437783372445376,0.5587081377519991,,0.1053472007105477,1.1,,,
1,MTSI,2023,6222038437.155518,67.94324379653753,6.56610219201722,9.595884123946098,0.0966409877585479,0.0589585409633,0.6391346559729844,,0.1412338238174479,1.1,-0.1112574666451017,0.191493514097243,
2,MTSI,2022,4895652048.62207,11.127619980730008,5.809152971733034,7.250991674129582,0.5220481092805916,0.2799021769073626,0.865109142946646,,0.6516210732111912,1.1,0.0412750016579093,3.804208480295271,
3,MTSI,2021,5391838475.644653,141.99137480959243,11.429779528474938,8.88393606347567,0.0804962945376227,0.0334816094943768,1.4041942951142163,,0.0625667303763263,1.1,-0.1010856525023327,-0.9136889000011365,
0,MTSR,2024,,,,,0.8249358005893328,-0.4637085687424055,-2.77899624073497,,,,,,
1,MTSR,2023,,,,,1.044796600416095,-0.2795884885780113,-4.736908503386304,,,,,0.7742711366777126,
0,MTUS,2024,563112203.9693832,433.1632338226025,0.8155136914835384,0.5194762029237853,0.0018826937002172,0.0011641443538998,0.6172338884866039,,0.0011992619926199,-0.942,,,
1,MTUS,2023,884590432.9387665,12.746259840616233,1.2091175955970015,0.6492883389157124,0.0948605795516675,0.0590487535097421,0.606478950246036,,0.0509395184967704,-0.942,0.2568265682656827,52.38461538461539,
2,MTUS,2022,773228703.9693832,11.877553056365334,1.1263346015577322,0.5814186810808205,0.09482884195193,0.060166358595194,0.5761107064821559,,0.0489510489510489,-0.942,-0.023854961832061,-0.0619596541786743,
3,MTUS,2021,719438931.2673569,4.207245212089807,1.082514190892803,0.5607911226653339,0.2572976226301535,0.1475537147294848,0.7437556424917243,,0.1332917608543144,-0.942,-0.0353410030829385,1.6267281105990783,
0,MTW,2024,305877409.0561867,5.481673997422701,0.4778587862149456,0.1404395817521518,0.0871738790813935,0.0336144578313253,1.5933447898765818,,0.0256198347107438,,,,
1,MTW,2023,554690761.4793777,14.150274527535146,0.9194277498415012,0.2489858880866225,0.064975965522957,0.0229683014003632,1.8289408254599704,,0.0175958344555166,,0.0228650137741046,-0.2974910394265233,
2,MTW,2022,363650318.11237335,-2.942154677284574,0.6761813278400397,0.1789177456887445,-0.2298252138341391,-0.0765088207985144,2.003904797322425,,-0.0608118081180811,,-0.0876649609480204,-4.153061224489796,
3,MTW,2021,682287375.0,62.026125,1.0300232110507246,0.3966325863271712,0.0166062801932367,0.0061964849031095,1.679951690821256,,0.0063946052784559,,-0.1536531365313653,1.0889967637540454,
0,MTZ,2024,11564783973.901367,71.04199310699417,3.971618102778181,0.9399616216946192,0.055905217872993,0.0181373829771232,2.0823199765647837,,0.013231070534282,,,,
1,MTZ,2023,5653385740.396118,-113.1831616327878,2.089086548130378,0.4712751621004348,-0.0184575737061332,-0.0053287396792941,2.4637784573815518,,-0.0041638275102213,,-0.0249953996695564,-1.3068346561171584,
2,MTZ,2022,7416863200.0,222.3680278227499,2.70952567265389,0.7585226402270067,0.0121848707261713,0.0035890530975193,2.395009880069221,,0.0034111137633132,,-0.1848873126511032,1.6677611163386654,
3,MTZ,2021,7413707015.762329,22.545645075319324,2.9190017894110656,0.9323328969651364,0.1294707594153733,0.0461750952376873,1.8039088766123752,,0.0413531257965982,,-0.1867713134270903,8.858817533129459,
0,MU,2024,110953180060.35156,142.61334197988631,2.4584693461335125,4.418509022354807,0.0172387051029226,0.0112077907110752,0.538100197203696,,0.0309824379753892,0.986,,,
1,MU,2023,92610398294.96877,-15.87697553488235,2.0990570783084483,5.9594850897663285,-0.1322076155938349,-0.0907803405235471,0.4563463281958295,,-0.3753539253539253,0.986,-0.3811477041933814,-8.497429305912597,
2,MU,2022,62205833031.75391,7.16079579046321,1.2464350297904885,2.0224277596642795,0.1740637585909792,0.1310592459605027,0.3281303223996634,,0.2824305871643149,0.986,0.9792792792792792,2.489285102005829,
3,MU,2021,103446774318.17969,17.65002121108679,2.3546485402358064,3.733866605962089,0.1334076889809482,0.0995938758517561,0.3395169917829422,,0.2115502616856163,0.986,-0.0992587294362442,-0.3253136871186831,
0,MUSA,2024,9728036584.13086,19.359276784340015,11.57961740760726,0.4805321292477813,0.5981430782049756,0.1106438259644178,4.406023092488989,,0.0248218016923282,-0.157,,,
1,MUSA,2023,7409243681.689453,13.3068313248733,8.938646014826219,0.3441453863874262,0.671733622873688,0.1282919748392894,4.235975389069852,,0.0258623092143766,-0.157,0.063479596725992,0.1080597014925373,
2,MUSA,2022,5189339591.455078,7.711903093260631,8.099484300694675,0.2213306089906243,1.0502575308256594,0.1631984866123399,5.435461214296863,,0.028699869061379,-0.157,0.0890270978290152,0.2085129310344827,
3,MUSA,2021,3789556676.586914,9.547887822088471,4.694693603303907,0.2182861482438244,0.4916997026759167,0.0980435749221876,4.015113974231912,,0.0228622447510152,-0.157,-0.2595570265417276,-0.4101649576460098,
0,MVBF,2024,241652721.6003418,12.027909093641023,0.7905440727048367,1.6036413935917566,0.0657258104089584,0.0064215087141512,9.23525986410581,,0.1333266971929126,-0.206,,,
1,MVBF,2023,278467006.5048218,8.916079870159509,0.9622750618721898,1.9010192753071808,0.1079258010118043,0.0094245962891859,10.45150388411246,,0.2132124546875746,-0.206,-0.0279182427500165,0.5545269025932009,
2,MVBF,2022,274382988.3840561,18.23506269582349,1.050937584777528,1.98530456767064,0.0576327925112224,0.0049031396125584,10.754262995817438,,0.1088729225003075,-0.206,-0.0564980236614487,-0.518218493852459,
3,MVBF,2021,488166707.41004944,12.47838008767796,1.7795001144981537,4.658034822282702,0.142606660639818,0.0140095665131216,9.179234347204806,,0.3732884228203929,-0.206,-0.2417098989197363,1.5999202498836975,
0,MVIS,2024,296621794.26288605,-3.060638644821607,6.082179135575592,63.16477731322105,-1.9872254916032728,-0.7998861019635031,1.484385572802395,,-20.637776831345825,,,,
1,MVIS,2023,663036941.3943291,-8.003632715220892,6.920764700788371,91.33998366088016,-0.8647029351592835,-0.6390403826127203,0.3531272180702267,,-11.41231574597052,,0.5457836456558773,0.1452097198576072,
2,MVIS,2022,615677147.131443,-11.596638735971126,6.86060047393547,927.22461917386,-0.591602500529301,-0.4616769278931441,0.2814209781482266,,-79.95632530120481,,-0.9085273453643752,0.3591294271021945,
3,MVIS,2021,1066841412.2972488,-24.69540306243632,9.46167242224,426.7365649188996,-0.3831349663870018,-0.3317335381071223,0.1549479397626691,,-17.28,,2.765060240963856,0.1863027631802,
0,MXCT,2024,485877848.25086594,-11.834803270024748,2.355759963592254,12.578710442200167,-0.1990535803462771,-0.1714410990938322,0.1610610372798192,,-1.0628575866621792,,,,
1,MXCT,2023,554985157.6933861,-14.63452674349039,2.3904566871837343,13.441802889299217,-0.16334362764734,-0.1413592073775319,0.1555216718999685,,-0.9184993218368532,,0.0688896367825614,0.0762879064669346,
2,MXCT,2022,545416482.167244,-23.139301776218403,2.1475795461130693,12.322732928927136,-0.0928109053109053,-0.0822283387928959,0.1286973161973162,,-0.5325455818892478,,0.0720063941096686,0.3784510719088679,
3,MXCT,2021,939859976.222992,-49.25322951352527,3.575010816867101,27.72930911937452,-0.072584292485539,-0.0671624665634239,0.080727022093435,,-0.5629947394974346,,-0.2342220013104087,0.1904374018921556,
0,MYE,2024,393877925.7341385,54.69767056438529,1.4193185366187353,0.470987533776492,0.0259484274553893,0.008365328206409,2.101901899737669,,0.0086107420831036,1.0,,,
1,MYE,2023,659275015.1332855,13.491211147262684,2.251622319444281,0.8108495549976638,0.1668954918032787,0.0902219407677921,0.8498326502732241,,0.0601020580099794,1.0,-0.027758612236796,5.786140813775864,
2,MYE,2022,800335500.8003235,13.279829770858404,3.121104644987944,0.8897094879982074,0.2350259528052818,0.1110638109665078,1.1161344164226077,,0.0669970551844428,1.0,0.1063626982770177,0.2332862668058198,
3,MYE,2021,651066264.5336151,19.412793384626845,3.110312979976664,0.8550516649925668,0.1602197539710975,0.0692148781650565,1.314816672638242,,0.0440457819774504,1.0,-0.1535350570898463,-0.4435097151011333,
0,MYGN,2024,1362381947.3859787,-10.702136271688756,1.943206314913677,1.6265305006995925,-0.1815718157181571,-0.1238808875048657,0.4656967622307802,,-0.151981852913085,,,,
1,MYGN,2023,1666567384.9674225,-6.329538112295566,2.12789502677148,2.2126492099939226,-0.3361848825331971,-0.2296554731792411,0.4638661899897855,,-0.3495751460435475,,-0.100764087870105,-1.0683424980361351,
2,MYGN,2022,1542127859.804535,-13.768998748254775,1.7409436213643428,2.2731837556081,-0.1264393768344998,-0.0934345541002753,0.3532400090313841,,-0.1650943396226415,,-0.0993096123207647,0.5746296999620205,
3,MYGN,2021,2297982610.13031,-84.48465478420258,2.3744395640941414,3.3275160876488705,-0.0281049803678445,-0.0205951389414704,0.3646414548460425,,-0.0393860411236605,,0.0179834905660377,0.7571428571428571,
